Mon May 04 11:50:04 2015

Number of Points = 3306
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)0.065324	2.459056	0.000000	0.007041	0.452882
-30.360337	0.106517	0.605581	0.012022	0.425280
-30.503841	0.058237	0.610586	0.012045	0.424998
-30.579186	0.063849	0.615590	0.012057	0.424974
-31.010807	0.060097	0.620595	0.012128	0.424685
-31.065711	0.063734	0.625600	0.012137	0.424666
-31.739673	0.090321	0.630605	0.012248	0.424343
-31.608593	0.068555	0.635610	0.012226	0.424342
-31.765390	0.042874	0.640614	0.012252	0.424141
-32.362823	0.111238	0.645619	0.012350	0.424033
-32.312838	0.053093	0.650624	0.012341	0.423835
-32.829609	0.106924	0.655629	0.012426	0.423720
-32.634294	0.021706	0.660634	0.012394	0.423508
-33.331794	0.109898	0.665638	0.012508	0.423414
-33.506294	0.060970	0.670643	0.012537	0.423109
-33.794434	0.102181	0.675648	0.012584	0.423090
-33.877985	0.059610	0.680653	0.012597	0.422868
-34.171711	0.085209	0.685658	0.012646	0.422784
-34.442115	0.073437	0.690662	0.012690	0.422565
-34.755771	0.100741	0.695667	0.012741	0.422474
-34.675506	0.026142	0.700672	0.012728	0.422230
-35.345358	0.115822	0.705677	0.012838	0.422159
-35.693616	0.093897	0.710682	0.012895	0.421849
-35.503022	0.059317	0.715686	0.012863	0.421835
-36.049229	0.075359	0.720691	0.012953	0.421550
-36.309914	0.110022	0.725696	0.012996	0.421522
-36.331121	0.081936	0.730701	0.012999	0.421398
-36.885092	0.125310	0.735706	0.013090	0.421216
-36.506652	0.013161	0.740710	0.013027	0.421013
-37.550851	0.154152	0.745715	0.013199	0.420906
-37.322739	0.050078	0.750720	0.013161	0.420638
-37.643727	0.088604	0.755725	0.013214	0.420587
-38.107464	0.085940	0.760730	0.013290	0.420279
-37.959075	0.036756	0.765734	0.013265	0.420179
-39.052115	0.160655	0.770739	0.013445	0.419972
-38.525937	0.076982	0.775744	0.013358	0.419978
-38.720131	0.072610	0.780749	0.013390	0.419836
-39.464882	0.155777	0.785754	0.013512	0.419691
-39.107093	0.040397	0.790758	0.013453	0.419460
-40.046238	0.166414	0.795763	0.013607	0.419361
-39.870412	0.072820	0.800768	0.013578	0.419100
-40.096332	0.085138	0.805773	0.013615	0.419005
-40.830456	0.134705	0.810778	0.013736	0.418731
-40.534192	0.086751	0.815782	0.013687	0.418731
-41.074125	0.107183	0.820787	0.013775	0.418465
-41.243383	0.124915	0.825792	0.013803	0.418428
-41.354991	0.081570	0.830797	0.013821	0.418183
-41.769485	0.129538	0.835802	0.013889	0.418109
-41.946112	0.089597	0.840806	0.013918	0.417835
-42.174313	0.112649	0.845811	0.013955	0.417782
-42.672990	0.120953	0.850816	0.014037	0.417493
-42.422342	0.062845	0.855821	0.013995	0.417423
-43.163521	0.120186	0.860826	0.014117	0.417174
-42.857765	0.038141	0.865830	0.014067	0.417043
-43.679708	0.122693	0.870835	0.014202	0.416852
-43.569228	0.061010	0.875840	0.014183	0.416676
-44.177972	0.125138	0.880845	0.014284	0.416541
-44.065816	0.048378	0.885850	0.014265	0.416305
-44.498481	0.099609	0.890854	0.014336	0.416232
-44.763081	0.076598	0.895859	0.014379	0.415968
-45.215407	0.139443	0.900864	0.014453	0.415929
-45.035063	0.056552	0.905869	0.014423	0.415713
-45.504239	0.105384	0.910874	0.014500	0.415606
-45.760234	0.087450	0.915878	0.014542	0.415368
-45.854984	0.083760	0.920883	0.014558	0.415293
-46.251612	0.075285	0.925888	0.014623	0.415001
-46.284113	0.053475	0.930893	0.014628	0.414893
-46.844140	0.097618	0.935898	0.014720	0.414707
-46.736044	0.042367	0.940902	0.014702	0.414555
-47.539374	0.128087	0.945907	0.014834	0.414379
-47.300833	0.044024	0.950912	0.014794	0.414195
-48.099429	0.142032	0.955917	0.014926	0.414073
-47.887035	0.083767	0.960922	0.014890	0.413976
-48.286218	0.093050	0.965926	0.014956	0.413754
-48.252156	0.060913	0.970931	0.014950	0.413647
-49.084198	0.145079	0.975936	0.015087	0.413446
-48.740349	0.049777	0.980941	0.015030	0.413285
-49.682885	0.161789	0.985946	0.015185	0.413124
-49.297714	0.065302	0.990950	0.015121	0.412985
-49.872702	0.117141	0.995955	0.015215	0.412821
-49.807775	0.106991	1.000960	0.015204	0.412824
-49.852574	0.126079	1.010957	0.015211	0.412875
-49.454515	0.143843	1.020954	0.015144	0.413212
-48.810682	0.126198	1.030950	0.015037	0.413565
-48.258168	0.111565	1.040947	0.014945	0.413871
-47.872113	0.107939	1.050944	0.014881	0.414112
-47.513230	0.143053	1.060941	0.014821	0.414492
-46.756851	0.105699	1.070938	0.014695	0.414838
-46.282002	0.108825	1.080934	0.014616	0.415164
-45.746940	0.100809	1.090931	0.014527	0.415484
-45.510652	0.117958	1.100928	0.014487	0.415710
-44.821015	0.103172	1.110925	0.014372	0.416103
-44.241793	0.087969	1.120922	0.014276	0.416422
-43.837631	0.108599	1.130918	0.014208	0.416771
-43.279590	0.101262	1.140915	0.014115	0.417107
-43.042235	0.134948	1.150912	0.014075	0.417400
-42.177265	0.086527	1.160909	0.013931	0.417770
-42.041527	0.132466	1.170906	0.013908	0.418046
-41.321433	0.112229	1.180902	0.013789	0.418434
-40.877851	0.126279	1.190899	0.013714	0.418781
-40.125896	0.070265	1.200896	0.013590	0.419045
-39.817323	0.093347	1.210893	0.013538	0.419340
-39.524839	0.137509	1.220890	0.013489	0.419709
-38.969868	0.141318	1.230886	0.013396	0.420086
-38.232140	0.110929	1.240883	0.013274	0.420443
-37.738886	0.114272	1.250880	0.013191	0.420777
-37.394795	0.147770	1.260877	0.013134	0.421135
-36.695509	0.123112	1.270874	0.013017	0.421490
-36.316349	0.131991	1.280870	0.012954	0.421772
-35.837154	0.128649	1.290867	0.012874	0.422069
-35.263105	0.130535	1.300864	0.012778	0.422448
-34.832258	0.137804	1.310861	0.012707	0.422756
-34.155356	0.107535	1.320858	0.012594	0.423072
-33.917934	0.128206	1.330854	0.012554	0.423310
-33.322370	0.134843	1.340851	0.012455	0.423720
-32.897136	0.158136	1.350848	0.012384	0.424087
-32.044678	0.085302	1.360845	0.012242	0.424346
-31.686963	0.105554	1.370842	0.012182	0.424657
-31.298141	0.111912	1.380838	0.012117	0.424933
-30.951116	0.145495	1.390835	0.012059	0.425290
-30.338984	0.136097	1.400832	0.011957	0.425646
-29.848083	0.152811	1.410829	0.011875	0.426027
-29.066675	0.108583	1.420826	0.011746	0.426352
-28.816548	0.147022	1.430822	0.011703	0.426666
-28.190522	0.140196	1.440819	0.011599	0.427039
-27.821829	0.153636	1.450816	0.011538	0.427329
-27.226757	0.142014	1.460813	0.011439	0.427663
-26.819132	0.155169	1.470810	0.011370	0.427976
-26.156138	0.143518	1.480806	0.011260	0.428352
-25.756535	0.135419	1.490803	0.011193	0.428576
-25.131296	0.123349	1.500800	0.011089	0.428927
-24.738470	0.123812	1.510797	0.011024	0.429179
-24.317218	0.135781	1.520794	0.010953	0.429495
-23.514557	0.090999	1.530790	0.010820	0.429829
-23.213922	0.122600	1.540787	0.010769	0.430145
-22.854956	0.114052	1.550784	0.010709	0.430340
-22.394535	0.138498	1.560781	0.010633	0.430728
-21.606154	0.104302	1.570778	0.010502	0.431093
-20.991415	0.093279	1.580774	0.010399	0.431439
-20.747799	0.122776	1.590771	0.010358	0.431710
-20.348885	0.130560	1.600768	0.010292	0.431993
-19.698669	0.120453	1.610765	0.010183	0.432364
-19.246337	0.134954	1.620762	0.010108	0.432707
-18.722049	0.143338	1.630758	0.010020	0.433070
-18.161346	0.137802	1.640755	0.009927	0.433402
-17.623550	0.121288	1.650752	0.009837	0.433677
-17.226321	0.122529	1.660749	0.009771	0.433932
-16.706555	0.134847	1.670746	0.009684	0.434307
-16.369460	0.172682	1.680742	0.009628	0.434667
-15.665102	0.142308	1.690739	0.009511	0.434991
-15.091138	0.123597	1.700736	0.009415	0.435278
-14.769489	0.155390	1.710733	0.009361	0.435604
-14.187933	0.140718	1.720730	0.009265	0.435912
-13.726353	0.153669	1.730726	0.009188	0.436251
-13.056112	0.120685	1.740723	0.009076	0.436543
-12.740409	0.148927	1.750720	0.009023	0.436850
-12.149304	0.138647	1.760717	0.008925	0.437180
-11.611781	0.131009	1.770714	0.008835	0.437486
-10.718955	0.019518	1.780710	0.008687	0.437612
-10.721737	0.066975	1.790707	0.008687	0.437796
-10.024214	0.028323	1.800704	0.008571	0.438081
-9.497683	0.023976	1.810701	0.008483	0.438393
-8.963213	-0.006544	1.820698	0.008394	0.438609
-8.801066	0.046369	1.830694	0.008366	0.438914
-7.869722	-0.009913	1.840691	0.008212	0.439276
-7.829529	0.044888	1.850688	0.008204	0.439513
-6.891335	-0.060597	1.860685	0.008048	0.439690
-6.768039	-0.001275	1.870682	0.008027	0.439996
-5.919748	-0.072535	1.880678	0.007886	0.440248
-5.281596	-0.101882	1.890675	0.007780	0.440531
-5.149739	-0.102068	1.900672	0.007758	0.440614
-4.650305	-0.100130	1.910669	0.007674	0.440931
-3.848015	-0.166416	1.920666	0.007541	0.441173
-3.566556	-0.168569	1.930662	0.007494	0.441340
-3.145378	-0.153594	1.940659	0.007424	0.441658
-2.364877	-0.172446	1.950656	0.007294	0.442068
-2.275290	-0.151872	1.960653	0.007278	0.442204
-1.929354	-0.067843	1.970650	0.007220	0.442738
-1.575581	0.001529	1.980646	0.007161	0.443220
-1.431312	0.188514	1.990643	0.007136	0.444020
-1.148737	0.359029	2.000640	0.007089	0.444840
-0.982943	0.642342	2.010637	0.007060	0.446014
-0.724984	0.917033	2.020634	0.007017	0.447208
-0.763917	1.351927	2.030630	0.007022	0.448821
-0.086732	1.666753	2.040627	0.006910	0.450409
-0.214258	2.178735	2.050624	0.006930	0.452244
0.000000	2.716413	2.060621	0.006893	0.454370
0.326157	5.589826	2.065626	0.006837	0.465079
0.876204	9.798947	2.070630	0.006744	0.480375
1.503414	15.324259	2.075635	0.006636	0.499692
2.307875	21.318548	2.080640	0.006500	0.519902
2.888206	27.486560	2.085645	0.006400	0.539783
3.347365	33.693698	2.090650	0.006320	0.559017
3.892193	39.882979	2.095654	0.006226	0.577598
4.228150	46.077430	2.100659	0.006167	0.595520
4.764190	52.210541	2.105664	0.006075	0.612837
5.157990	58.372608	2.110669	0.006006	0.629695
5.616212	64.502054	2.115674	0.005926	0.646054
6.001597	70.632647	2.120678	0.005859	0.661982
6.352505	76.751222	2.125683	0.005797	0.677492
6.633094	82.858980	2.130688	0.005747	0.692602
7.063100	88.944447	2.135693	0.005672	0.707392
7.533257	95.030147	2.140698	0.005590	0.721894
7.740374	101.136216	2.145702	0.005552	0.736061
8.096783	107.217558	2.150707	0.005490	0.749959
8.570979	113.287979	2.155712	0.005407	0.763620
8.895383	119.364926	2.160717	0.005350	0.777004
9.227372	125.433454	2.165722	0.005291	0.790145
9.622927	131.507641	2.170726	0.005222	0.803105
9.802667	137.576904	2.175731	0.005189	0.815777
10.336181	143.636877	2.180736	0.005097	0.828351
10.321323	149.711794	2.185741	0.005095	0.840593
10.655497	155.753173	2.190746	0.005036	0.852701
11.004774	161.798321	2.195750	0.004975	0.864652
11.305265	167.854405	2.200755	0.004921	0.876446
11.610620	173.909446	2.205760	0.004867	0.888082
11.879458	179.962902	2.210765	0.004819	0.899555
12.231073	186.006232	2.215770	0.004757	0.910888
12.633276	192.042695	2.220774	0.004687	0.922083
13.222854	198.072576	2.225779	0.004586	0.933186
13.566107	204.143319	2.230784	0.004525	0.944161
13.810164	210.179324	2.235789	0.004481	0.954921
14.131876	216.213532	2.240794	0.004424	0.965580
14.396369	222.262766	2.245798	0.004376	0.976133
14.653340	228.315122	2.250803	0.004330	0.986575
14.931044	234.329669	2.255808	0.004281	0.996851
15.089217	240.377237	2.260813	0.004251	1.007045
15.380311	246.402986	2.265818	0.004199	1.017135
15.728785	252.435761	2.270822	0.004137	1.027152
16.053859	258.472299	2.275827	0.004080	1.037072
16.418012	264.493122	2.280832	0.004016	1.046883
16.584406	270.535238	2.285837	0.003985	1.056587
17.027277	276.566443	2.290842	0.003908	1.066254
17.108481	282.605237	2.295846	0.003891	1.075757
17.237500	288.628679	2.300851	0.003865	1.085165
17.625864	294.650316	2.305856	0.003797	1.094552
18.023488	300.686106	2.310861	0.003728	1.103882
18.519230	306.703457	2.315866	0.003642	1.113128
19.079631	312.720906	2.320870	0.003546	1.122314
19.309081	318.771139	2.325875	0.003504	1.131397
19.697280	324.786952	2.330880	0.003436	1.140394
19.976865	330.831193	2.335885	0.003386	1.149337
20.437864	336.839431	2.340890	0.003306	1.158199
20.757443	342.867037	2.345894	0.003250	1.166990
20.984618	348.891749	2.350899	0.003208	1.175691
21.479487	354.912547	2.355904	0.003123	1.184381
21.590135	360.950158	2.360909	0.003101	1.192947
22.040981	366.947309	2.365914	0.003023	1.201470
22.245045	372.994008	2.370918	0.002985	1.209948
22.578956	379.006586	2.375923	0.002926	1.218347
22.933444	385.046420	2.380928	0.002864	1.226731
23.191869	391.048190	2.385933	0.002817	1.234985
23.599206	397.079403	2.390938	0.002746	1.243256
23.878316	403.101466	2.395942	0.002696	1.251433
24.085603	409.115611	2.400947	0.002658	1.259531
24.416407	415.145247	2.405952	0.002600	1.267624
24.516872	421.168508	2.410957	0.002579	1.275610
24.782771	427.185661	2.415962	0.002532	1.283571
25.140137	433.187873	2.420966	0.002469	1.291483
25.518754	439.214734	2.425971	0.002403	1.299381
25.800192	445.284757	2.430976	0.002352	1.307269
25.948633	451.272525	2.435981	0.002324	1.314978
26.283190	457.271247	2.440986	0.002265	1.322692
26.424656	463.299881	2.445990	0.002238	1.330362
26.688872	469.320020	2.450995	0.002190	1.338000
27.101959	475.329745	2.456000	0.002118	1.345611
27.337575	481.361336	2.461005	0.002076	1.353172
27.589380	487.359094	2.466010	0.002030	1.360652
27.728304	493.400455	2.471014	0.002004	1.368124
28.023973	499.400854	2.476019	0.001951	1.375534
28.178635	505.433641	2.481024	0.001922	1.382918
28.423864	511.450595	2.486029	0.001877	1.390260
28.690948	517.453546	2.491034	0.001829	1.397551
29.067618	523.483088	2.496038	0.001763	1.404855
29.259510	529.495923	2.501043	0.001728	1.412068
29.893404	535.494135	2.506048	0.001619	1.419306
30.352649	541.524958	2.511053	0.001540	1.426515
30.511462	547.556062	2.516058	0.001510	1.433635
30.933186	553.545398	2.521062	0.001436	1.440717
31.310724	559.579106	2.526067	0.001370	1.447807
31.630652	565.590822	2.531072	0.001313	1.454828
31.763560	571.624332	2.536077	0.001288	1.461808
31.743489	577.640271	2.541082	0.001287	1.468708
32.081505	583.635471	2.546086	0.001228	1.475613
32.249918	589.657008	2.551091	0.001196	1.482488
32.550866	595.672321	2.556096	0.001142	1.489345
32.789549	601.682213	2.561101	0.001099	1.496155
32.934559	607.704451	2.566106	0.001072	1.502932
33.397021	613.709824	2.571110	0.000991	1.509712
33.767076	619.723221	2.576115	0.000926	1.516456
33.934861	625.751514	2.581120	0.000895	1.523153
34.057238	631.765854	2.586125	0.000871	1.529798
34.596277	637.757812	2.591130	0.000778	1.536457
34.796675	643.789588	2.596134	0.000741	1.543076
34.970114	649.810475	2.601139	0.000709	1.549651
35.130256	655.811555	2.606144	0.000679	1.556174
35.534487	661.829002	2.611149	0.000608	1.562726
35.677753	667.848461	2.616154	0.000581	1.569212
36.023546	673.851084	2.621158	0.000520	1.575685
36.206451	679.872593	2.626163	0.000486	1.582126
36.435677	685.891019	2.631168	0.000444	1.588544
36.574089	691.884508	2.636173	0.000417	1.594897
36.848603	697.916550	2.641178	0.000368	1.601285
36.986573	703.926092	2.646182	0.000342	1.607604
37.218108	709.938707	2.651187	0.000300	1.613915
37.543647	715.944053	2.656192	0.000242	1.620209
37.913951	721.965683	2.661197	0.000177	1.626502
38.217180	727.973232	2.666202	0.000123	1.632746
38.306888	733.994999	2.671206	0.000105	1.638948
38.532576	739.996907	2.676211	0.000064	1.645127
38.797398	746.017977	2.681216	0.000016	1.651308
39.030790	752.017668	2.686221	-0.000026	1.657440
39.079357	758.048990	2.691226	-0.000038	1.663554
39.279320	764.045938	2.696230	-0.000075	1.669633
39.410377	770.061792	2.701235	-0.000100	1.675699
39.751859	776.075466	2.706240	-0.000161	1.681771
40.089602	782.086783	2.711245	-0.000220	1.687819
40.258692	788.104648	2.716250	-0.000252	1.693827
40.353048	794.111697	2.721254	-0.000271	1.699792
40.619077	800.126280	2.726259	-0.000319	1.705768
40.763363	806.135590	2.731264	-0.000347	1.711701
41.175705	812.137645	2.736269	-0.000419	1.717645
41.351958	818.161271	2.741274	-0.000451	1.723555
41.661737	824.163161	2.746278	-0.000506	1.729443
42.048820	830.178373	2.751283	-0.000574	1.735335
42.376652	836.200623	2.756288	-0.000632	1.741205
42.602043	842.203005	2.761293	-0.000673	1.747022
42.851497	848.216219	2.766298	-0.000718	1.752833
42.938250	854.229734	2.771302	-0.000736	1.758603
43.222363	860.237433	2.776307	-0.000787	1.764376
43.508904	866.246426	2.781312	-0.000838	1.770131
43.617973	872.264420	2.786317	-0.000860	1.775852
43.726575	878.282788	2.791322	-0.000882	1.781554
44.038623	884.282849	2.796326	-0.000937	1.787249
44.479322	890.296198	2.801331	-0.001013	1.792956
44.513380	896.307993	2.806336	-0.001023	1.798588
44.778895	902.319392	2.811341	-0.001071	1.804233
45.076267	908.316150	2.816346	-0.001123	1.809851
45.189640	914.345924	2.821350	-0.001146	1.815458
45.345674	920.355488	2.826355	-0.001175	1.821034
45.433021	926.365811	2.831360	-0.001194	1.826585
45.668792	932.373524	2.836365	-0.001236	1.832137
45.947761	938.386266	2.841370	-0.001286	1.837682
46.016138	944.400475	2.846374	-0.001301	1.843184
46.128712	950.408014	2.851379	-0.001324	1.848669
46.601762	956.406522	2.856384	-0.001406	1.854176
46.913134	962.421782	2.861389	-0.001461	1.859662
47.213017	968.447305	2.866394	-0.001514	1.865139
47.406488	974.444266	2.871398	-0.001550	1.870560
47.525945	980.464095	2.876403	-0.001573	1.875977
47.916836	986.463245	2.881408	-0.001642	1.881394
48.297494	992.478427	2.886413	-0.001709	1.886809
48.511384	998.487252	2.891418	-0.001748	1.892181
48.925086	1004.497223	2.896422	-0.001820	1.897565
49.215364	1010.510082	2.901427	-0.001871	1.902920
49.577304	1016.516429	2.906432	-0.001935	1.908263
49.622704	1022.538192	2.911437	-0.001946	1.913565
50.019118	1028.532996	2.916442	-0.002016	1.918873
50.259967	1034.551858	2.921446	-0.002059	1.924167
50.295049	1040.560850	2.926451	-0.002069	1.929413
50.426970	1046.578823	2.931456	-0.002094	1.934665
50.550789	1052.584655	2.936461	-0.002119	1.939890
50.894284	1058.604293	2.941466	-0.002179	1.945141
51.002252	1064.597745	2.946470	-0.002201	1.950326
51.151642	1070.612644	2.951475	-0.002229	1.955521
51.528543	1076.613408	2.956480	-0.002295	1.960717
51.781423	1082.632629	2.961485	-0.002341	1.965900
51.748299	1088.644598	2.966490	-0.002339	1.971029
52.097765	1094.650570	2.971494	-0.002401	1.976186
52.489822	1100.657631	2.976499	-0.002469	1.981335
52.763940	1106.662053	2.981504	-0.002518	1.986454
53.153345	1112.677069	2.986509	-0.002586	1.991583
53.545383	1118.687616	2.991514	-0.002655	1.996695
53.847094	1124.703207	2.996518	-0.002708	2.001787
54.195679	1130.704444	3.001523	-0.002770	2.006860
54.642413	1136.712219	3.006528	-0.002847	2.011937
54.708608	1142.736307	3.011533	-0.002862	2.016971
55.049911	1148.742738	3.016538	-0.002922	2.022009
55.191644	1154.751697	3.021542	-0.002950	2.027013
55.410459	1160.757874	3.026547	-0.002989	2.032012
55.744345	1166.761821	3.031552	-0.003048	2.037010
55.974222	1172.779055	3.036557	-0.003090	2.041994
56.176529	1178.782638	3.041562	-0.003127	2.046953
56.351407	1184.791556	3.046566	-0.003160	2.051900
56.561510	1190.802744	3.051571	-0.003199	2.056841
56.664327	1196.825768	3.056576	-0.003219	2.061768
56.912841	1202.823498	3.061581	-0.003264	2.066679
56.973349	1208.830876	3.066586	-0.003278	2.071565
57.275120	1214.845148	3.071590	-0.003332	2.076472
57.413748	1220.848806	3.076595	-0.003358	2.081340
57.706403	1226.857350	3.081600	-0.003410	2.086219
57.960576	1232.867565	3.086605	-0.003456	2.091082
57.971904	1238.881789	3.091610	-0.003462	2.095911
58.297606	1244.889032	3.096614	-0.003519	2.100758
58.528779	1250.904958	3.101619	-0.003561	2.105591
58.737084	1256.904261	3.106624	-0.003600	2.110396
58.829223	1262.918781	3.111629	-0.003619	2.115190
59.095025	1268.922960	3.116634	-0.003666	2.119984
59.410317	1274.927377	3.121638	-0.003722	2.124772
59.555487	1280.951230	3.126643	-0.003750	2.129546
59.982662	1286.940540	3.131648	-0.003824	2.134313
60.221918	1292.969791	3.136653	-0.003867	2.139081
60.316636	1298.971649	3.141658	-0.003887	2.143801
60.343332	1304.978521	3.146662	-0.003895	2.148507
60.870858	1310.984814	3.151667	-0.003986	2.153255
60.887213	1317.007426	3.156672	-0.003993	2.157952
61.359962	1323.000050	3.161677	-0.004074	2.162663
61.510254	1329.014676	3.166682	-0.004103	2.167348
61.534237	1335.024882	3.171686	-0.004111	2.172005
61.838030	1341.035033	3.176691	-0.004165	2.176681
61.885068	1347.043913	3.181696	-0.004176	2.181320
62.013637	1353.059624	3.186701	-0.004201	2.185963
